"id","created","updated","is_deleted","approval_permissions","approval_done","next_approval","is_approved","is_approval_completed","rejection_reason","is_rejected","rejected_date","created_offline","is_reverted","approval_date","ln_id","hectare","maturity_date","repayment_value","total_loan_value","insurance","crg","interest","admin_fee","equity","value_chain_management","data_identification_verification","is_matured_processed","farmer_id","project_id","rejected_by_id","warehouse_id","created_by_id","contacted","amount_repaid","is_repaid"
77436,"2021-08-04 15:21:51.92058+00","2021-11-17 21:55:34.096903+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 10:56:14.14+00",False,"2021-08-04 15:21:51.916277+00","LN-6222-1627469672951",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,220794,106,NULL,130,6222,False,"66000.00",True
77377,"2021-08-04 15:21:03.292119+00","2021-11-17 21:59:19.000799+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-31 19:57:38.38+00",False,"2021-08-04 15:21:03.288062+00","LN-6222-1627761434267",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","0.00",True,202582,106,NULL,130,6222,True,"66000.00",True
68252,"2021-07-14 12:44:43.36324+00","2021-11-17 21:59:28.490923+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-13 11:45:53.53+00",False,"2021-07-14 12:44:43.35554+00","LN-287900-1626176715170",1,"2021-11-29 23:00:00+00","78000.00","73000.00","2920.00","1460.00","10950.00","0.00","10950.00","5000.00","3000.00",True,405628,154,NULL,200,287900,False,"78000.00",True
67866,"2021-07-14 12:40:07.249416+00","2021-11-17 21:59:36.810422+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-14 11:48:51.51+00",False,"2021-07-14 12:40:07.245129+00","LN-287893-1626263312479",1,"2021-11-29 23:00:00+00","78000.00","73000.00","2920.00","1460.00","10950.00","0.00","10950.00","5000.00","3000.00",True,388457,154,NULL,200,287893,False,"78000.00",True
77401,"2021-08-04 15:21:23.046651+00","2021-11-17 22:04:41.456414+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 06:28:27.27+00",False,"2021-08-04 15:21:23.042946+00","LN-6169-1627540093106",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","0.00",True,215004,106,NULL,130,6169,True,"66000.00",True
32317,"2021-06-01 08:32:13.727484+00","2021-11-17 21:55:34.869616+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-05-28 10:54:20.2+00",False,"2021-06-01 08:32:13.72467+00","LN-6625-1622199194662",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,303816,102,NULL,117,6625,True,"66000.00",True
77416,"2021-08-04 15:21:35.465018+00","2021-11-17 21:55:34.95397+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 14:21:36.36+00",False,"2021-08-04 15:21:35.460687+00","LN-6222-1627482049171",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,187244,106,NULL,130,6222,True,"66000.00",True
77402,"2021-08-04 15:21:23.954468+00","2021-11-17 21:55:34.890949+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 06:22:26.26+00",False,"2021-08-04 15:21:23.950183+00","LN-6169-1627539731959",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,456488,106,NULL,130,6169,False,"66000.00",True
77383,"2021-08-04 15:21:08.24695+00","2021-11-17 21:55:34.91201+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:30:04.04+00",False,"2021-08-04 15:21:08.242892+00","LN-6222-1627597785906",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,216483,106,NULL,130,6222,False,"66000.00",True
28873,"2019-07-14 19:29:12.773639+00","2021-11-17 21:55:34.933642+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-07-14 19:29:12.773499+00",False,NULL,"LN-3-1562966770692",1,"2020-03-11 23:00:00+00","54720.00","57600.00","2592.00","1152.00","8640.00","576.00","11520.00","0.00","0.00",True,87924,97,NULL,135,NULL,False,"54720.00",True
77417,"2021-08-04 15:21:36.299128+00","2021-11-17 21:55:34.9749+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 14:18:59.59+00",False,"2021-08-04 15:21:36.295009+00","LN-6222-1627481867010",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,189312,106,NULL,130,6222,True,"66000.00",True
77389,"2021-08-04 15:21:13.169243+00","2021-11-17 21:55:34.996707+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:18:37.37+00",False,"2021-08-04 15:21:13.165087+00","LN-6222-1627597097297",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,194515,106,NULL,130,6222,True,"66000.00",True
77385,"2021-08-04 15:21:09.901217+00","2021-11-17 21:55:35.01929+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:21:44.44+00",False,"2021-08-04 15:21:09.896962+00","LN-6222-1627597288776",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,194519,106,NULL,130,6222,True,"66000.00",True
77393,"2021-08-04 15:21:16.43944+00","2021-11-17 21:55:35.042683+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:16:19.19+00",False,"2021-08-04 15:21:16.431393+00","LN-6222-1627596956476",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,70509,106,NULL,130,6222,True,"66000.00",True
77394,"2021-08-04 15:21:17.25228+00","2021-11-17 21:55:35.072521+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:14:45.45+00",False,"2021-08-04 15:21:17.24842+00","LN-6222-1627596865707",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,70510,106,NULL,130,6222,True,"66000.00",True
77396,"2021-08-04 15:21:18.893509+00","2021-11-17 21:55:35.094348+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:11:23.23+00",False,"2021-08-04 15:21:18.887879+00","LN-6222-1627596655515",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","3000.00",True,70529,106,NULL,130,6222,True,"127000.00",True
77390,"2021-08-04 15:21:13.969094+00","2021-11-17 21:55:35.115738+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:18:09.09+00",False,"2021-08-04 15:21:13.963983+00","LN-6222-1627597062840",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,196260,106,NULL,130,6222,True,"66000.00",True
77392,"2021-08-04 15:21:15.618873+00","2021-11-17 21:55:35.137597+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:16:43.43+00",False,"2021-08-04 15:21:15.614922+00","LN-6222-1627596987120",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,196273,106,NULL,130,6222,True,"66000.00",True
77395,"2021-08-04 15:21:18.097374+00","2021-11-17 21:55:35.160472+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:13:02.02+00",False,"2021-08-04 15:21:18.085979+00","LN-6222-1627596736871",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,196284,106,NULL,130,6222,True,"66000.00",True
77382,"2021-08-04 15:21:07.417763+00","2021-11-17 21:55:35.182052+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-30 08:35:00+00",False,"2021-08-04 15:21:07.413608+00","LN-6222-1627634074109",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,196341,106,NULL,130,6222,True,"66000.00",True
77384,"2021-08-04 15:21:09.058158+00","2021-11-17 21:55:35.20434+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:24:14.14+00",False,"2021-08-04 15:21:09.053877+00","LN-6222-1627597435645",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,202077,106,NULL,130,6222,True,"66000.00",True
77420,"2021-08-04 15:21:38.730838+00","2021-11-17 22:04:41.666678+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 13:21:05.05+00",False,"2021-08-04 15:21:38.726512+00","LN-6222-1627478401461",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","0.00",True,207713,106,NULL,130,6222,True,"66000.00",True
77422,"2021-08-04 15:21:40.375299+00","2021-11-17 22:05:47.485218+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 13:14:40.4+00",False,"2021-08-04 15:21:40.371436+00","LN-6169-1627478056581",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","0.00",True,172030,106,NULL,130,6169,True,"127000.00",True
77414,"2021-08-04 15:21:33.779856+00","2021-11-17 21:55:35.312678+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 14:26:08.08+00",False,"2021-08-04 15:21:33.775809+00","LN-6222-1627482337841",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,212407,106,NULL,130,6222,True,"66000.00",True
77391,"2021-08-04 15:21:14.8172+00","2021-11-17 21:55:35.335198+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:17:29.29+00",False,"2021-08-04 15:21:14.813499+00","LN-6222-1627597009763",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,212415,106,NULL,130,6222,True,"66000.00",True
77388,"2021-08-04 15:21:12.349293+00","2021-11-17 21:55:35.357165+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:19:05.05+00",False,"2021-08-04 15:21:12.344893+00","LN-6222-1627597124726",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,212421,106,NULL,130,6222,True,"66000.00",True
77386,"2021-08-04 15:21:10.712469+00","2021-11-17 21:55:35.378683+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:21:24.24+00",False,"2021-08-04 15:21:10.70821+00","LN-6222-1627597268430",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,212432,106,NULL,130,6222,True,"66000.00",True
77387,"2021-08-04 15:21:11.539108+00","2021-11-17 21:55:35.401225+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:20:06.06+00",False,"2021-08-04 15:21:11.53546+00","LN-6222-1627597152612",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,212439,106,NULL,130,6222,True,"66000.00",True
27675,"2019-07-22 13:48:14.867075+00","2021-11-17 22:11:24.83927+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-07-22 13:48:14.866908+00",False,NULL,"LN-51-1563803284966",1,"2020-03-21 23:00:00+00","54720.00","57600.00","2592.00","1152.00","8640.00","576.00","11520.00","0.00","0.00",True,76326,97,NULL,117,NULL,False,"54720.00",True
77419,"2021-08-04 15:21:37.944978+00","2021-11-17 21:55:35.453216+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 13:36:39.39+00",False,"2021-08-04 15:21:37.939597+00","LN-6222-1627479356285",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,215486,106,NULL,130,6222,True,"66000.00",True
77376,"2021-08-04 15:20:22.12398+00","2021-11-17 21:55:35.474247+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 06:25:31.31+00",False,"2021-08-04 15:20:22.119975+00","LN-6222-1627453512606",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,215487,106,NULL,130,6222,True,"66000.00",True
85629,"2021-08-25 13:26:42.849711+00","2021-11-17 21:55:35.494736+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-24 11:59:49.49+00",False,"2021-08-25 13:26:42.845831+00","LN-282100-1629806331899",1,"2021-11-29 23:00:00+00","74000.00","69000.00","2760.00","1380.00","10350.00","0.00","10350.00","5000.00","3000.00",True,475182,158,NULL,199,282100,True,"74000.00",True
85632,"2021-08-25 13:26:45.208535+00","2021-11-17 21:55:35.51577+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-24 11:55:39.39+00",False,"2021-08-25 13:26:45.204388+00","LN-282100-1629806108268",1,"2021-11-29 23:00:00+00","74000.00","69000.00","2760.00","1380.00","10350.00","0.00","10350.00","5000.00","3000.00",True,475214,158,NULL,199,282100,True,"74000.00",True
85631,"2021-08-25 13:26:44.432019+00","2021-11-17 21:55:35.537001+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-24 11:56:24.24+00",False,"2021-08-25 13:26:44.427572+00","LN-282100-1629806143839",1,"2021-11-29 23:00:00+00","74000.00","69000.00","2760.00","1380.00","10350.00","0.00","10350.00","5000.00","3000.00",True,475231,158,NULL,199,282100,True,"74000.00",True
85630,"2021-08-25 13:26:43.641161+00","2021-11-17 21:55:35.558733+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-08-24 11:57:09.09+00",False,"2021-08-25 13:26:43.637526+00","LN-282100-1629806188646",1,"2021-11-29 23:00:00+00","74000.00","69000.00","2760.00","1380.00","10350.00","0.00","10350.00","5000.00","3000.00",True,475256,158,NULL,199,282100,True,"74000.00",True
31174,"2019-06-26 18:41:38.95756+00","2021-11-17 22:12:26.502467+00",False,"","","data_migration",True,True,NULL,False,NULL,"2019-06-26 18:41:38.957449+00",False,NULL,"LN-7-1561570411316",1,"2020-02-25 23:00:00+00","54720.00","57600.00","2592.00","1152.00","8640.00","576.00","11520.00","0.00","0.00",True,100324,97,NULL,134,NULL,False,"54720.00",True
77403,"2021-08-04 15:21:24.776631+00","2021-11-17 16:27:47.004617+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 23:09:52.52+00",False,"2021-08-04 15:21:24.772323+00","LN-6169-1627513781262",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,172097,106,NULL,130,6169,True,"67320.00",True
77421,"2021-08-04 15:21:39.543284+00","2021-11-17 16:27:47.712134+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-28 16:48:19.19+00",False,"2021-08-04 15:21:39.539439+00","LN-6169-1627490848149",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","0.00",True,180320,106,NULL,130,6169,True,"100980.00",False
35554,"2021-06-07 02:48:21.322154+00","2021-10-20 08:57:15.438255+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-06-05 14:51:25.25+00",False,"2021-06-07 02:48:21.320224+00","LN-6391-1622904660478",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","0.00",True,133904,108,NULL,133,6391,True,"0.00",False
66349,"2021-07-12 13:03:18.796918+00","2021-11-17 21:59:29.141027+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-10 15:53:51.51+00",False,"2021-07-12 13:03:18.790685+00","LN-287901-1625932416200",1,"2021-11-29 23:00:00+00","78000.00","73000.00","2920.00","1460.00","10950.00","0.00","10950.00","5000.00","3000.00",True,396282,154,NULL,200,287901,False,"78000.00",True
32367,"2021-06-01 08:32:33.286466+00","2021-11-17 22:11:24.853401+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-05-26 20:59:47.47+00",False,"2021-06-01 08:32:33.284292+00","LN-6612-1622062250457",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","0.00",True,76326,102,NULL,117,6612,True,"127000.00",True
73437,"2021-07-28 12:34:09.972489+00","2021-11-17 22:05:47.809848+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 09:23:10.1+00",False,"2021-07-28 12:34:09.968256+00","LN-6220-1625563343528",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","0.00",True,187947,106,NULL,130,6220,True,"127000.00",True
73432,"2021-07-28 12:34:05.331409+00","2021-11-17 21:55:35.859761+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 09:36:41.41+00",False,"2021-07-28 12:34:05.32786+00","LN-6220-1625564115873",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,187797,106,NULL,130,6220,True,"66000.00",True
77375,"2021-08-04 15:20:21.201601+00","2021-11-17 21:55:35.914108+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-29 22:31:00+00",False,"2021-08-04 15:20:21.197468+00","LN-6222-1627597826339",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,70532,106,NULL,130,6222,True,"66000.00",True
73434,"2021-07-28 12:34:07.107599+00","2021-11-17 21:55:35.936568+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 09:35:10.1+00",False,"2021-07-28 12:34:07.104462+00","LN-6220-1625564056603",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,194836,106,NULL,130,6220,True,"66000.00",True
73433,"2021-07-28 12:34:06.205834+00","2021-11-17 21:55:35.958202+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 09:37:46.46+00",False,"2021-07-28 12:34:06.202169+00","LN-6220-1625564205141",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,194842,106,NULL,130,6220,True,"66000.00",True
73420,"2021-07-28 12:33:54.077387+00","2021-11-17 21:55:36.099233+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:25:13.13+00",False,"2021-07-28 12:33:54.073267+00","LN-6169-1625599501348",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206604,106,NULL,130,6169,True,"66000.00",True
73443,"2021-07-28 12:34:15.592302+00","2021-11-17 21:55:35.665057+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-05 20:47:19.19+00",False,"2021-07-28 12:34:15.589115+00","LN-6169-1625517984428",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,415740,106,NULL,130,6169,False,"66000.00",True
73430,"2021-07-28 12:34:03.363724+00","2021-11-10 06:07:03.665182+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:48:07.07+00",False,"2021-07-28 12:34:03.36015+00","LN-6169-1625597269786",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,439883,106,NULL,130,6169,False,"69759.00",True
73423,"2021-07-28 12:33:56.832667+00","2021-11-10 06:06:56.788429+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:52:57.57+00",False,"2021-07-28 12:33:56.828873+00","LN-6169-1625597565169",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200272,106,NULL,130,6169,True,"50301.00",False
73424,"2021-07-28 12:33:57.778693+00","2021-11-10 06:06:59.558721+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:52:16.16+00",False,"2021-07-28 12:33:57.775119+00","LN-6169-1625597525386",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200276,106,NULL,130,6169,True,"69759.00",True
73425,"2021-07-28 12:33:58.78398+00","2021-11-10 06:07:00.64134+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:54:53.53+00",False,"2021-07-28 12:33:58.780615+00","LN-6169-1625597681139",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200292,106,NULL,130,6169,True,"70587.00",True
73428,"2021-07-28 12:34:01.482259+00","2021-11-10 06:07:02.686226+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:51:37.37+00",False,"2021-07-28 12:34:01.478673+00","LN-6169-1625597478342",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200265,106,NULL,130,6169,True,"68724.00",True
73427,"2021-07-28 12:34:00.625951+00","2021-11-10 06:07:04.687494+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:53:40.4+00",False,"2021-07-28 12:34:00.622115+00","LN-6169-1625597604110",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200263,106,NULL,130,6169,True,"67689.00",True
73421,"2021-07-28 12:33:54.967803+00","2021-11-17 21:55:36.1206+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:24:16.16+00",False,"2021-07-28 12:33:54.964011+00","LN-6169-1625599437752",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206605,106,NULL,130,6169,True,"66000.00",True
73417,"2021-07-28 12:33:51.344734+00","2021-11-17 21:55:36.141617+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:28:27.27+00",False,"2021-07-28 12:33:51.341297+00","LN-6169-1625599681937",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206608,106,NULL,130,6169,True,"66000.00",True
73413,"2021-07-28 12:33:47.770592+00","2021-11-17 21:55:36.16442+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:27:51.51+00",False,"2021-07-28 12:33:47.766874+00","LN-6169-1625599648318",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206611,106,NULL,130,6169,True,"66000.00",True
73412,"2021-07-28 12:33:46.921753+00","2021-11-17 21:55:36.185579+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:30:10.1+00",False,"2021-07-28 12:33:46.917909+00","LN-6169-1625599779142",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206619,106,NULL,130,6169,True,"66000.00",True
73410,"2021-07-28 12:33:45.214871+00","2021-11-17 21:55:36.206173+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:34:55.55+00",False,"2021-07-28 12:33:45.211465+00","LN-6169-1625600069705",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206622,106,NULL,130,6169,True,"66000.00",True
73419,"2021-07-28 12:33:53.240899+00","2021-11-17 21:55:36.250178+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:24:39.39+00",False,"2021-07-28 12:33:53.237536+00","LN-6169-1625599466038",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206631,106,NULL,130,6169,True,"66000.00",True
73415,"2021-07-28 12:33:49.468209+00","2021-11-17 21:55:36.272839+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:27:04.04+00",False,"2021-07-28 12:33:49.464887+00","LN-6169-1625599610473",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206632,106,NULL,130,6169,True,"66000.00",True
73409,"2021-07-28 12:33:44.343684+00","2021-11-17 21:55:36.293235+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 19:36:39.39+00",False,"2021-07-28 12:33:44.340064+00","LN-6169-1625600164925",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,206633,106,NULL,130,6169,True,"66000.00",True
73435,"2021-07-28 12:34:08.058067+00","2021-11-17 21:55:36.361083+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 09:26:39.39+00",False,"2021-07-28 12:34:08.054468+00","LN-6220-1625563528306",2,"2021-11-29 23:00:00+00","127000.00","122000.00","4880.00","2440.00","18300.00","0.00","18300.00","5000.00","3000.00",True,194846,106,NULL,130,6220,True,"127000.00",True
73445,"2021-07-28 12:34:17.374951+00","2021-11-02 06:20:48.656861+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-05 20:48:52.52+00",False,"2021-07-28 12:34:17.371706+00","LN-6169-1625518113394",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,415775,106,NULL,130,6169,False,"72657.00",True
73444,"2021-07-28 12:34:16.508145+00","2021-11-02 06:20:49.011013+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-05 20:47:37.37+00",False,"2021-07-28 12:34:16.504678+00","LN-6169-1625518044026",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,415744,106,NULL,130,6169,False,"71001.00",True
73442,"2021-07-28 12:34:14.652008+00","2021-11-05 07:22:20.382065+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-05 20:52:31.31+00",False,"2021-07-28 12:34:14.64826+00","LN-6169-1625518332949",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,415759,106,NULL,130,6169,False,"65826.00",False
73426,"2021-07-28 12:33:59.76582+00","2021-11-10 06:06:56.098293+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-06 18:54:29.29+00",False,"2021-07-28 12:33:59.762337+00","LN-6169-1625597656760",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,200266,106,NULL,130,6169,True,"68103.00",True
73440,"2021-07-28 12:34:12.782887+00","2021-11-17 21:55:35.686254+00",False,"","",NULL,True,True,NULL,False,NULL,"2021-07-05 20:51:21.21+00",False,"2021-07-28 12:34:12.779443+00","LN-6169-1625518260368",1,"2021-11-29 23:00:00+00","66000.00","61000.00","2440.00","1220.00","9150.00","0.00","9150.00","5000.00","3000.00",True,415760,106,NULL,130,6169,False,"66000.00",True
